S.No.,State Code,State Name,Local Body Code,Local Body Version,Local Body Name (In English),Local Body Name (In Local),Localbody Type Code,Census 2011 Code
2775,3,Punjab,248371,4,Maur,Maur,5,800231
2776,3,Punjab,277201,9,Mehatpur,ਮਹਿਤਪੁਰ,7,0
2777,3,Punjab,260771,3,Mehraj,ਮਹਿਰਾਜ,7,0
2778,3,Punjab,248347,4,Moga,Moga,4,800202
2779,3,Punjab,248392,2,Moonak,ਮੂਨਕ,7,800279
2780,3,Punjab,248320,3,Morinda,ਮੋਰਿੰਡਾ,5,800261
2781,3,Punjab,253122,1,Mudki,ਮੁੱਦਕੀ,7,0
2782,3,Punjab,248303,8,Mukerian,Mukerian,5,800174
2783,3,Punjab,248359,9,Muktsar,Muktsar,5,800217
2784,3,Punjab,248340,3,Mullanpur Dakha,Mullanpur Dakha,5,800197
2785,3,Punjab,248397,3,Nabha,Nabha,5,800240
2786,3,Punjab,274218,3,Nadala,ਨਡਾਲਾ,7,0
2787,3,Punjab,248289,3,Nakodar,Nakodar,5,800161
2788,3,Punjab,277196,3,Nangal,Nangal,5,0
2789,3,Punjab,260779,2,Nathana,ਨਥਾਣਾ,7,0
2790,3,Punjab,248313,7,Nawanshahr,Nawanshahr,5,800181
2791,3,Punjab,277194,3,Nayan Gaon,Nayan Gaon,5,0
2792,3,Punjab,262988,3,Nihal Singh Wala,ਨਿਹਾਲ ਸਿੰਘ ਵਾਲਾ,7,0
2793,3,Punjab,277202,2,Norat Jamal Singh,ਨਰੋਟ ਜੈਮਲ ਸਿੰਘ,7,0
2794,3,Punjab,248291,3,Nurmahal,Nurmahal,5,800164
2795,3,Punjab,248256,20,Pathankot,Pathankot,4,800144
2796,3,Punjab,248399,1,Patiala,Patiala,4,800242
2797,3,Punjab,248395,3,Patran,Patran,5,800238
2798,3,Punjab,248277,3,Patti,Patti,5,800255
2799,3,Punjab,248336,8,Payal,Payal,5,800192
2800,3,Punjab,248286,17,Phagwara,Phagwara,4,800158
2801,3,Punjab,248293,3,Phillaur,Phillaur,5,800163
2802,3,Punjab,248266,5,Qadian,Qadian,5,800150
2803,3,Punjab,248314,4,Rahon,Rahon,5,800182
2804,3,Punjab,248342,4,Raikot,Raikot,5,800198
2805,3,Punjab,248270,3,Raja Sansi,ਰਾਜਾਸਾਂਸੀ,7,800248
2806,3,Punjab,248403,11,Rajpura,Rajpura,5,800245
2807,3,Punjab,248370,4,Raman,Raman,5,800229
2808,3,Punjab,248268,5,Ramdas,ਰਮਦਾਸ,7,800246
2809,3,Punjab,248363,4,Rampura Phul,Rampura Phul,5,800223
2810,3,Punjab,248278,3,Rayya,Rayya,5,800253
2811,3,Punjab,248319,3,Rupnagar,ਰੂਪਨਗਰ,5,800259
2812,3,Punjab,248339,3,Sahnewal,Sahnewal,5,800195
2813,3,Punjab,248396,6,Samana,Samana,5,0
2814,3,Punjab,248332,3,Samrala,Samrala,5,800190
2815,3,Punjab,248398,5,Sanaur,Sanaur,5,800243
2816,3,Punjab,248368,3,Sangat,Sangat,5,800227
2817,3,Punjab,248386,6,Sangrur,Sangrur,5,800273
2818,3,Punjab,248372,3,Sardulgarh,ਸਰਦੂਲਗੜ੍ਹ,7,800232
2819,3,Punjab,248325,6,S.A.S.Nagar - Mohali,S.A.S.Nagar - Mohali,4,800266
2820,3,Punjab,248288,3,Shahkot,ਸ਼ਾਹਕੋਟ,7,800160
2821,3,Punjab,248309,4,Sham Chaurasi,Sham Chaurasi,5,800177
2822,3,Punjab,248328,9,Sirhind Fatehgarh Sahib,Sirhind Fatehgarh Sahib,5,800185
2823,3,Punjab,248265,5,Sri Hargobindpur,Sri Hargobindpur,5,800151
2824,3,Punjab,248254,6,Sujanpur,Sujanpur,5,800143
2825,3,Punjab,248285,4,Sultanpur Lodhi,Sultanpur Lodhi,5,800157
2826,3,Punjab,248390,4,Sunam,Sunam,5,800276
2827,3,Punjab,248350,4,Talwandi Bhai,Talwandi Bhai,5,800209
2828,3,Punjab,253124,3,Talwandi Sabo,ਤਲਵੰਡੀ ਸਾਬੋ,7,0
2829,3,Punjab,248305,1,Talwara,ਤਲਵਾੜਾ,7,0
2830,3,Punjab,248380,4,Tapa,Tapa,5,800284
2831,3,Punjab,248274,8,Tarn-Taran,Tarn-Taran,5,800254
2832,3,Punjab,248302,6,Urmar Tanda,Urmar Tanda,5,800171
2833,3,Punjab,248349,6,Zira,Zira,5,800205
2834,3,Punjab,248407,15,Zirakpur,Zirakpur,5,800267
2835,8,Rajasthan,248774,5,Abu Road,आबू रोड,7,800558
2836,8,Rajasthan,301405,4,Ahore,Ahore,7,0
2837,8,Rajasthan,299977,5,Ajeetgarh,Ajeetgarh,7,0
2838,8,Rajasthan,248788,11,Ajmer,अजमेर,4,800570
2839,8,Rajasthan,248865,3,Aklera,अकलेरा,7,800619
2840,8,Rajasthan,301433,4,Akola,आकोला,7,0
2841,8,Rajasthan,248699,18,Alwar,अलवर,4,800490
2842,8,Rajasthan,248817,4,Amet,आमेट,7,800596
2843,8,Rajasthan,248857,3,Anta,अंता,7,800614
2844,8,Rajasthan,248656,5,Anupgarh,अनूपगढ,7,800451
2845,8,Rajasthan,302889,1,Arnod,,5,0
2846,8,Rajasthan,248808,4,Asind,आसिंद,7,800588
2847,8,Rajasthan,296934,7,Atru,अटरू,7,0
2848,8,Rajasthan,248684,3,Baggar,बग्गड,7,800477
2849,8,Rajasthan,248735,2,Bagru,बगरू,7,800521
2850,8,Rajasthan,300344,5,Bahadurpur,Bahadurpur,7,0
2851,8,Rajasthan,299784,9,Balesar Satta,Balesar Satta,7,0
2852,8,Rajasthan,248785,2,Bali,बाली,7,800567
2853,8,Rajasthan,248765,10,Balotra,बालोतरा,5,800549
2854,8,Rajasthan,296936,8,Bamanwas,बामनवास,7,0
2855,8,Rajasthan,248722,6,Bandikui,बांदीकुई,5,800510
2856,8,Rajasthan,302924,1,Banera,,5,0
2857,8,Rajasthan,296923,7,Bansur,बानसूर,7,0
2858,8,Rajasthan,248835,13,Banswara,बांसवाडा,5,800601
2859,8,Rajasthan,301412,2,Bap,Bap,7,0
2860,8,Rajasthan,248858,7,Baran,बारा,5,800615
2861,8,Rajasthan,299974,4,Bardod,Bardod,7,0
2862,8,Rajasthan,248712,2,Bari,बाडी,7,800502
2863,8,Rajasthan,248843,2,Bari Sadri,बडी सादडी,7,800608
2864,8,Rajasthan,248766,5,Barmer,बाडमेर,5,800550
2865,8,Rajasthan,300347,3,Baroda Meo,Baroda Meo,7,0
2866,8,Rajasthan,296931,7,Baseri,बसेड़ी,7,0
2867,8,Rajasthan,299976,4,Basni,Basni,7,0
2868,8,Rajasthan,296925,7,Bassi,बस्सी,7,0
2869,8,Rajasthan,301411,2,Baswa,Baswa,7,0
2870,8,Rajasthan,248711,2,Bayana,बयाना,7,800501
2871,8,Rajasthan,248790,8,Beawar,ब्यावर,5,800571
2872,8,Rajasthan,248837,2,Begun,बेेेेेगूं,7,800603
2873,8,Rajasthan,248694,6,Behror,बहरोर,7,800486
2874,8,Rajasthan,248666,3,Bhadra,भादरा,5,800459
2875,8,Rajasthan,301435,3,Bhandarej,भाण्‍डारेज,7,0
2876,8,Rajasthan,248708,4,Bharatpur,भरतपुर,4,800498
2877,8,Rajasthan,248867,3,Bhawani Mandi,भवानी मण्डी,7,800620
2878,8,Rajasthan,248812,9,Bhilwara,भीलवाडा,4,800592
2879,8,Rajasthan,301436,2,Bhim,Bhim,7,0
2880,8,Rajasthan,248823,3,Bhinder,भीण्डर,7,800624
2881,8,Rajasthan,248768,4,Bhinmal,भीनमाल,7,800552
2882,8,Rajasthan,248695,7,Bhiwadi,भिवाडी,5,800487
2883,8,Rajasthan,296924,8,Bhopalgarh,भोपालगढ़,7,0
2884,8,Rajasthan,248709,3,Bhusawar,भुसावर,7,800499
2885,8,Rajasthan,248678,4,Bidasar,बीदासर,5,800471
2886,8,Rajasthan,302998,1,Bigod,,5,0
2887,8,Rajasthan,301915,2,Bijoliya,,5,0
2888,8,Rajasthan,248667,9,Bikaner,बीकानेर,4,800460
2889,8,Rajasthan,248762,5,Bilara,बिलाडा,7,800546
2890,8,Rajasthan,248681,4,Bissau,बिसाउ,7,800474
2891,8,Rajasthan,299825,3,Bonli,Bonli,7,0
2892,8,Rajasthan,299534,5,Borawar,बोरावड़,7,0
2893,8,Rajasthan,302876,1,Buhana,,5,0
2894,8,Rajasthan,248806,8,Bundi,बूंदी,5,800587
2895,8,Rajasthan,248737,5,Chaksu,चाकसूू,7,800523
2896,8,Rajasthan,248860,3,Chhabra,छबडा,7,800616
2897,8,Rajasthan,248679,3,Chhapar,छापर,7,800472
2898,8,Rajasthan,248842,2,Chhoti Sadri,छोटी सादडी,7,800627
2899,8,Rajasthan,248687,4,Chirawa,चिडावा,7,800481
2900,8,Rajasthan,248839,5,Chittorgarh,,5,800605
2901,8,Rajasthan,302181,1,Chohtan,,5,0
2902,8,Rajasthan,248730,4,Chomu,चौमूं,7,800516
2903,8,Rajasthan,248673,7,Churu,चूरू,5,800468
2904,8,Rajasthan,302855,1,Dag,,5,0
2905,8,Rajasthan,299941,3,Danta,Danta,7,0
2906,8,Rajasthan,248725,10,Dausa,दौसा,5,800511
2907,8,Rajasthan,248705,7,Deeg,डीग,5,800495
2908,8,Rajasthan,277231,3,Degana,डेगाना,7,0
2909,8,Rajasthan,301414,2,Dei,Dei,7,0
2910,8,Rajasthan,248816,3,Deogarh,देवगढ,7,800595
2911,8,Rajasthan,248799,3,Deoli,देवली,5,800580
2912,8,Rajasthan,248668,4,Deshnoke,देशनोक,7,800461
2913,8,Rajasthan,299942,2,Dhariawad,Dhariawad,7,0
2914,8,Rajasthan,248713,6,Dhaulpur,धौलपुर,5,800503
2915,8,Rajasthan,302255,2,Dhod,धोद ,7,0
2916,8,Rajasthan,302257,3,Dhorimanna,धोरीमन्ना ,7,0
2917,8,Rajasthan,248748,6,Didwana,डीडवाना,7,800534
2918,8,Rajasthan,301914,2,Diggi,,5,0
2919,8,Rajasthan,301439,3,Dooni,Dooni,7,0
2920,8,Rajasthan,301438,2,Dudu,Dudu,5,0
2921,8,Rajasthan,301913,1,Dundlod,,5,0
2922,8,Rajasthan,248831,8,Dungarpur,डूंगरपुर,5,800599
2923,8,Rajasthan,248784,2,Falna,फालना,7,800566
2924,8,Rajasthan,248821,4,Fatehnagar,फतेहनगर,7,800622
2925,8,Rajasthan,248739,2,Fatehpur,फतेहपुुुर,7,800525
2926,8,Rajasthan,301440,4,Fhagi,Fhagi,7,0
2927,8,Rajasthan,248654,3,Gajsinghpur,गजसिंहपुर,7,800448
2928,8,Rajasthan,248811,2,Gangapur,गंगापुर,7,800591
2929,8,Rajasthan,248718,7,Gangapur City,गंगापुर सिटी,5,800508
2930,8,Rajasthan,302263,2,Gharsana,घडसाना ,7,0
2931,8,Rajasthan,301442,1,Goluwala,गोलुवाला,7,0
2932,8,Rajasthan,299536,3,Govindgarh,गोविन्दगढ़ ,5,0
2933,8,Rajasthan,302204,5,Gudhamalani,,7,0
2934,8,Rajasthan,248809,3,Gulabpura,गुलाबपुरा,7,800589
2935,8,Rajasthan,299936,2,Hameergarh,Hameergarh,7,0
2936,8,Rajasthan,248662,11,Hanumangarh,हनुमानगढ,5,800455
2937,8,Rajasthan,248716,6,Hindaun City,,5,800506
2938,8,Rajasthan,303112,1,Hindoli,हिंडोली,7,0
2939,8,Rajasthan,248802,3,Indragarh,इन्द्रगढ,7,800583
2940,8,Rajasthan,263007,3,Itawa,ईटावा,7,0
2941,8,Rajasthan,248813,3,Jahazpur,जहाजपुर,7,800593
2942,8,Rajasthan,303088,8,Jaipur,जयपुर,4,0
2943,8,Rajasthan,248763,5,Jaisalmer,जैसलमेर,5,800547
2944,8,Rajasthan,248775,4,Jaitaran,जैतारण,7,800559
2945,8,Rajasthan,301912,1,Jakhal,,5,0
2946,8,Rajasthan,248767,8,Jalore,जालौर,5,800551
2947,8,Rajasthan,301911,6,Jamwa Ramgarh,,5,0
2948,8,Rajasthan,302984,1,Jasol,,5,0
2949,8,Rajasthan,299764,4,Jayal,Jayal,7,0
2950,8,Rajasthan,248862,7,Jhalawar,झालावाड,5,800617
2951,8,Rajasthan,248863,5,Jhalrapatan,झालरापाटन,5,800618
2952,8,Rajasthan,248683,9,Jhunjhunun,झुुंझुनूू,5,800476
2953,8,Rajasthan,248732,5,Jobner,जोबनेर,7,800520
2954,8,Rajasthan,303089,5,Jodhpur,जोधपुर,4,0
2955,8,Rajasthan,302800,1,Kaladera,,5,0
2956,8,Rajasthan,248703,4,Kaman,कामां,7,800493
2957,8,Rajasthan,248824,3,Kanor,कानोर,7,800625
2958,8,Rajasthan,302921,1,Kanota,,5,0
2959,8,Rajasthan,248840,3,Kapasan,कपासन,7,800606
2960,8,Rajasthan,248804,4,Kaprain,कापरेन,7,800586
2961,8,Rajasthan,248717,5,Karauli,करौली,5,800507
2962,8,Rajasthan,301415,1,Kathumar,Kathumar,5,0
2963,8,Rajasthan,248793,5,Kekri,केकडी,7,800575
2964,8,Rajasthan,248805,3,Keshoraipatan,केशवरायपाटन,7,800585
2965,8,Rajasthan,248649,3,Kesrisinghpur,केसरीसिंहपुर,7,800444
2966,8,Rajasthan,248698,8,Khairthal-Tijara,खैरथल,5,800489
2967,8,Rajasthan,299753,7,Khajuwala,खाजूवाला,7,0
2968,8,Rajasthan,302262,1,Khandar,खण्डार ,7,0
2969,8,Rajasthan,248743,3,Khandela,खण्डेला,5,800529
2970,8,Rajasthan,302856,1,Khanpur,,5,0
2971,8,Rajasthan,302919,1,Khatu Khurd,,5,0
2972,8,Rajasthan,277601,2,Khatushyamji,खाटुश्यामजी,7,0
2973,8,Rajasthan,302813,2,Khejroli,,5,0
2974,8,Rajasthan,248702,3,Kherli,खेेडली,5,800492
2975,8,Rajasthan,248690,3,Khetri,खेतडी,5,800482
2976,8,Rajasthan,248786,9,Kishangarh,किशनगढ,5,800568
2977,8,Rajasthan,277233,6,Kishangarhbas,किशनगढबास,7,0
2978,8,Rajasthan,248731,5,Kishangarh Renwal,किशनगढ रेनवाल,7,800517
2979,8,Rajasthan,303090,5,Kota,कोटा,4,0
2980,8,Rajasthan,299535,4,Kotkasim,Kotkasim,7,0
2981,8,Rajasthan,248727,6,Kotputli,कोटपुुतली,5,800513
2982,8,Rajasthan,248757,5,Kuchaman City,कुचामन सिटी,7,800541
2983,8,Rajasthan,248752,3,Kuchera,कुचेरा,7,800537
2984,8,Rajasthan,248707,5,Kumher,कुम्हेर,7,800497
2985,8,Rajasthan,248836,3,Kushalgarh,कुशलगढ,7,800602
2986,8,Rajasthan,248740,3,Lachhmangarh,लक्ष्मणगढ,5,800526
2987,8,Rajasthan,248747,4,Ladnu,लाडनूू,7,800533
2988,8,Rajasthan,248803,2,Lakheri,लाखेरी,7,800584
2989,8,Rajasthan,248726,3,Lalsot,लालसोट,5,800512
2990,8,Rajasthan,301909,2,Lambaharising,,5,0
2991,8,Rajasthan,301406,3,Lawan,Lawan,5,0
2992,8,Rajasthan,296915,6,Laxmangarh (Alwar),लक्ष्मणगढ़ (अलवर),7,0
2993,8,Rajasthan,248742,3,Losal,लोसल,5,800528
2994,8,Rajasthan,302182,3,Lunkaransar,,5,0
2995,8,Rajasthan,275691,5,Mahwa,महवा,5,0
2996,8,Rajasthan,248756,8,Makrana,मकराना,5,800540
2997,8,Rajasthan,301407,3,Malakheda,Malakheda,5,0
2998,8,Rajasthan,248794,3,Malpura,मालपुुुुरा,5,800576
2999,8,Rajasthan,302612,1,Malsisar,,5,0
3000,8,Rajasthan,248814,3,Mandalgarh,मण्डलगढ,7,800594
3001,8,Rajasthan,302890,1,Mandar,,5,0
3002,8,Rajasthan,248682,4,Mandawa,मण्डावा,7,800475
3003,8,Rajasthan,299765,3,Mandawar,Mandawar,7,0
3004,8,Rajasthan,296926,5,Mandawari,मंडावरी,7,0
3005,8,Rajasthan,302222,1,Mandhan,,5,0
3006,8,Rajasthan,301413,1,Mandrayal,Mandrayal,5,0
3007,8,Rajasthan,302801,2,Mandrela,,7,0
3008,8,Rajasthan,248856,4,Mangrol,मांगरोल,7,800613
3009,8,Rajasthan,302896,1,Maniyan,,5,0
3010,8,Rajasthan,300350,5,Manoharpur,Manoharpur,7,0
3011,8,Rajasthan,302858,1,Manoharthana,,5,0
3012,8,Rajasthan,300322,6,Marwar Junction,Marwar Junction,7,0
3013,8,Rajasthan,302261,3,Masuda,मसूदा ,7,0
3014,8,Rajasthan,302802,4,Mathaniya,,7,0
3015,8,Rajasthan,301445,1,Mawali,Mawali,5,0
3016,8,Rajasthan,248753,3,Merta City,मेडता सिटी,7,800538
3017,8,Rajasthan,301906,4,Mertaroad,,7,0
3018,8,Rajasthan,248773,2,Mount Abu,माउण्ट आबू,7,800557
3019,8,Rajasthan,248691,3,Mukandgarh,मुकूून्दगढ,7,800483
3020,8,Rajasthan,301461,2,Mundawar,मुण्‍डावर,7,0
3021,8,Rajasthan,248751,2,Mundwa,मुण्डवा,7,800536
3022,8,Rajasthan,248706,4,Nadbai,नदबई,5,800496
3023,8,Rajasthan,248704,5,Nagar,नगर,7,800494
3024,8,Rajasthan,248749,12,Nagaur,नागौर,5,800535
3025,8,Rajasthan,248801,2,Nainwa,नैनवा,7,800582
3026,8,Rajasthan,302180,3,Napasar,,5,0
3027,8,Rajasthan,300321,6,Narayana,Narayana,7,0
3028,8,Rajasthan,301905,6,Narayanpur,,5,0
3029,8,Rajasthan,277232,5,Nasirabad,नसीराबाद,5,0
3030,8,Rajasthan,248820,3,Nathdwara,नाथद्वारा,7,800598
3031,8,Rajasthan,301446,3,Nauganwa,Nauganwa,7,0
3032,8,Rajasthan,248758,5,Nawa,नावा,7,800542
3033,8,Rajasthan,248692,3,Nawalgarh,नवलगढ,7,800484
3034,8,Rajasthan,248746,5,Neem-Ka-Thana,नीम-का-थाना,5,800532
3035,8,Rajasthan,299935,7,Neemrana,Neemrana,5,0
3036,8,Rajasthan,248841,3,Nimbahera,निम्बाहेडा,7,800607
3037,8,Rajasthan,248796,2,Niwai,निवाई,7,800577
3038,8,Rajasthan,248665,3,Nohar,नोहर,5,800458
3039,8,Rajasthan,248669,3,Nokha,नोखा,7,800462
3040,8,Rajasthan,248653,3,Padampur,पदमपुर,7,800449
3041,8,Rajasthan,302206,2,Pahari ,,5,0
3042,8,Rajasthan,248778,6,Pali,पाली,4,800561
3043,8,Rajasthan,302948,1,Palsana,,5,0
3044,8,Rajasthan,296922,10,Paota-Pragpura,Paota-Pragpura,5,0
3045,8,Rajasthan,248755,4,Parbatsar,परबतसर,7,800539
3046,8,Rajasthan,277602,3,Partapur -Garhi,परतापुर-गढी,7,0
3047,8,Rajasthan,302259,1,Peeplu,पीपलू ,7,0
3048,8,Rajasthan,248759,6,Phalodi,फलाैैैैदी,7,800543
3049,8,Rajasthan,248734,4,Phulera,फुलेरा,7,800519
3050,8,Rajasthan,248685,3,Pilani,पिलानी,7,800478
3051,8,Rajasthan,248663,3,Pilibanga,पीलीबंगा,7,800456
3052,8,Rajasthan,277234,2,Pindwara,पिण्डवारा,7,0
3053,8,Rajasthan,248761,4,Pipar City,पीपाड सिटी,7,800545
3054,8,Rajasthan,248868,3,Pirawa,पिडावा,7,800621
3055,8,Rajasthan,302909,1,Pisangan,,5,0
3056,8,Rajasthan,248764,3,Pokaran,पोकरण,7,800548
3057,8,Rajasthan,248844,7,Pratapgarh,प्रतापगढ,5,800628
3058,8,Rajasthan,248787,3,Pushkar,पुष्कर,5,800569
3059,8,Rajasthan,302860,2,Raipur,,5,0
3060,8,Rajasthan,248655,3,Raisinghnagar,रायसिंहनगर,7,800450
3061,8,Rajasthan,248714,2,Rajakhera,राजाखेडा,7,800504
3062,8,Rajasthan,248677,4,Rajaldesar,राजलदेसर,7,800470
3063,8,Rajasthan,248671,6,Rajgarh (Alwar),राजगढ़ (अलवर),5,800465
3064,8,Rajasthan,248700,7,Rajgarh(Churu),राजगढ,7,800491
3065,8,Rajasthan,248818,6,Rajsamand,राजसमंद,5,800597
3066,8,Rajasthan,248851,6,Ramganj Mandi,रामगंज मण्डी,7,800611
3067,8,Rajasthan,248738,2,Ramgarh,रामगढ,7,800524
3068,8,Rajasthan,296916,7,Ramgarh (Alwar),रामगढ़ (अलवर),7,0
3069,8,Rajasthan,301410,1,Ramgarh Pachwara,Ramgarh Pachwara,5,0
3070,8,Rajasthan,248780,2,Rani,रानी,7,800562
3071,8,Rajasthan,248676,4,Ratangarh,रतनगढ,5,800469
3072,8,Rajasthan,248674,2,Ratannagar,रतननगर,7,800467
3073,8,Rajasthan,248838,3,Rawatbhata,रावतभाटा,5,800604
3074,8,Rajasthan,248664,3,Rawatsar,रावतसर,5,800457
3075,8,Rajasthan,248745,5,Reengus,रींगस,7,800531
3076,8,Rajasthan,302942,1,Riyan Bari,,5,0
3077,8,Rajasthan,263008,4,Roopbas,रूपबास,7,0
3078,8,Rajasthan,248781,2,Sadri,सादडी,7,800563
3079,8,Rajasthan,248652,2,Sadulshahar,सादुलशहर,7,800447
3080,8,Rajasthan,248832,5,Sagwara,सगवाडा,7,800600
3081,8,Rajasthan,302861,2,Sahwa,,5,0
3082,8,Rajasthan,302862,1,Saipau,,5,0
3083,8,Rajasthan,248826,6,Salumbar,सलूम्बर,5,800626
3084,8,Rajasthan,302863,1,Samadari,,5,0
3085,8,Rajasthan,248733,5,Sambhar,सांभर,7,800518
3086,8,Rajasthan,248769,7,Sanchore,सांचोर,7,800553
3087,8,Rajasthan,248661,2,Sangaria,सांगरिया,7,800454
3088,8,Rajasthan,248855,4,Sangod,सांगोद,7,800612
3089,8,Rajasthan,296932,8,Sapotra,सपोटरा,5,0
3090,8,Rajasthan,248672,3,Sardarshahar,सरदारशहर,7,800466
3091,8,Rajasthan,296930,4,Sarmathura,सरमथुरा,7,0
3092,8,Rajasthan,248792,5,Sarwar,सरवाड,7,800574
3093,8,Rajasthan,248720,7,Sawai Madhopur,सवाई माधोपुर,5,800509
3094,8,Rajasthan,301417,2,Sawar,Sawar,5,0
3095,8,Rajasthan,302254,1,Sayla,सायला ,7,0
3096,8,Rajasthan,301460,3,Seeswali,Seeswali,7,0
3097,8,Rajasthan,248729,8,Shahpura,शाहपुरा,5,800515
3098,8,Rajasthan,277235,5,Shahpura..(Bhilwara),शाहपुरा(भीलवाड़ा),7,0
3099,8,Rajasthan,248770,2,Sheoganj,शिवगंज,7,800554
3100,8,Rajasthan,248741,8,Sikar,सीकर,5,800527
3101,8,Rajasthan,301451,2,Sikaray,Sikaray,5,0
3102,8,Rajasthan,298995,7,Sikri,Sikri,7,0
3103,8,Rajasthan,303111,2,Sindhari,सिणधरी,7,0
3104,8,Rajasthan,301409,2,Singhana,Singhana,5,0
3105,8,Rajasthan,248771,6,Sirohi,सिरोही,5,800555
3106,8,Rajasthan,299757,4,Siwana,सिवाना,7,0
3107,8,Rajasthan,248776,2,Sojat,सोजत,7,800560
3108,8,Rajasthan,302249,1,Sojat Road,,5,0
3109,8,Rajasthan,248675,4,Sri Dungargarh,श्री डूंगरगढ ,7,800463
3110,8,Rajasthan,248651,7,Sri Ganganagar,श्री गंगानगर,5,800446
3111,8,Rajasthan,248650,4,Srikaranpur,श्रीकरणपुर,7,800445
3112,8,Rajasthan,248744,3,Sri Madhopur,श्री माधोपुर,5,800530
3113,8,Rajasthan,248658,4,Srivijainagar,श्रीविजयनगर,7,800452
3114,8,Rajasthan,248680,7,Sujangarh,सुजानगढ,5,800473
3115,8,Rajasthan,301453,3,Suket,सुकेत,7,0
3116,8,Rajasthan,302258,2,Sultana,सुलताना ,7,0
3117,8,Rajasthan,296933,10,Sultanpur,सुल्तानपुर,7,0
3118,8,Rajasthan,248783,4,Sumerpur,सूमेरपुर,5,800565
3119,8,Rajasthan,248688,4,Surajgarh,सूरजगढ,7,800480
3120,8,Rajasthan,248660,2,Suratgarh,सूरतगढ,7,800453
3121,8,Rajasthan,302962,1,Suroth,,5,0
3122,8,Rajasthan,248782,2,Takhatgarh,तख्तगढ,7,800564
3123,8,Rajasthan,301901,2,Tantoti,,5,0
3124,8,Rajasthan,299934,5,Tapukara,Tapukara,7,0
3125,8,Rajasthan,248670,2,Taranagar,तारानगर,7,800464
3126,8,Rajasthan,290432,2,Thanagaji,थानागाजी,7,0
3127,8,Rajasthan,299937,2,Tibbi,Tibbi,7,0
3128,8,Rajasthan,248696,4,Tijara,तिजारा,7,800488
3129,8,Rajasthan,302253,2,Tinwari,तिवंरी,7,0
3130,8,Rajasthan,248715,4,Todabhim,टोडाभीम,5,800505
3131,8,Rajasthan,248798,3,Todaraisingh,टोडारायसिंह,7,800579
3132,8,Rajasthan,248797,10,Tonk,टोंक,5,800578
3133,8,Rajasthan,298994,5,Uchchain,Uchchain,7,0
3134,8,Rajasthan,248822,12,Udaipur,उदयपुर,4,800623
3135,8,Rajasthan,248693,3,Udaipurwati,उदयपुरवाटी,7,800485
3136,8,Rajasthan,248800,3,Uniara,उनियारा,7,800581
3137,8,Rajasthan,301454,4,Vajirpur,वजीरपुर,7,0
3138,8,Rajasthan,301408,1,Vallabhnagar,Vallabhnagar,5,0
3139,8,Rajasthan,301455,3,Vatika,वाटिका,5,0
3140,8,Rajasthan,248686,3,Vidyavihar,विद्याविहार,7,800479
3141,8,Rajasthan,248791,8,Vijainagar,विजयनगर,5,800572
3142,8,Rajasthan,248728,4,Viratnagar,विराटनगर,7,800514
3143,8,Rajasthan,248710,3,Weir,वैर,7,800500
3144,11,Sikkim,249694,3,Gangtok (M Corp.),Gangtok (M Corp.),4,801421
3145,11,Sikkim,249690,5,Gyalshing Nagar Panchayat,Gyalshing Nagar Panchayat,7,801417
3146,11,Sikkim,249689,2,Mangan Nagar Panchayat,Mangan Nagar Panchayat,7,801416
3147,11,Sikkim,249692,1,Namchi Municipal Council,Namchi Municipal Council,5,801419
3148,11,Sikkim,249693,4,Nayabazar Jorethang Nagar Panchayat,Nayabazar Jorethang Nagar Panchayat,7,801420
3149,11,Sikkim,290460,4,Rangpo (Np),Rangpo (Np),7,0
3150,11,Sikkim,249695,4,Singtam (Np),Singtam (Np),7,801422
3151,33,Tamil Nadu,252954,3,Abiramam,அபிராமம்,7,803807
3152,33,Tamil Nadu,253002,2,Achampudur,அச்சன்புதூர்,7,803851
3153,33,Tamil Nadu,252348,2,Acharapakkam,அச்சரபாக்கம்,7,803373
3154,33,Tamil Nadu,252607,1,Adikaratti,அதிகரட்டி,7,803569
3155,33,Tamil Nadu,252840,3,Adiramapattinam,அதிராமப்பட்டிணம்,5,803712
3156,33,Tamil Nadu,252818,1,Aduthurai,ஆடுதுறை,7,803691
3157,33,Tamil Nadu,252702,2,Agaram,அகரம்,7,803587
3158,33,Tamil Nadu,253090,2,Agastheeswaram,அகஸ்தீஸ்வரம்,7,803937
